vicionarioAddress	primaryAddress	bit	1	1	0	1	0	8
vicionarioAddress	idVicionario	int	4	10	0	0	0	9
vicionarioAddress	creationTime	datetime	8	23	3	1	0	10
vicionarioDocument	idVicionario	int	4	10	0	0	0	1
vicionarioDocument	idDocument	int	4	10	0	0	0	2
vicionarioDocument	documentSize	decimal	9	19	2	1	0	3
vicionarioDocument	documentS3	bit	1	1	0	1	0	4
vicionarioDocument	documentS3Key	varchar	300	0	0	1	0	5
vicionarioDocument	documentPublicUrl	varchar	1000	0	0	1	0	6
vicionarioDocument	creationTime	datetime	8	23	3	1	0	7
vicionarioDocument	updateTime	datetime	8	23	3	1	0	8
vicionarioDocument	idStatus	int	4	10	0	1	0	9
vicionarioDocument	idPersonUpdateStatus	int	4	10	0	1	0	10
vicionarioDocument	textDocument	varchar	100	0	0	1	0	11
vicionarioKyc	idVicionario	int	4	10	0	0	0	1
vicionarioKyc	idDocument	int	4	10	0	0	0	2
vicionarioKyc	creationTime	datetime	8	23	3	1	0	3
vicionarioKyc	idStatus	int	4	10	0	1	0	4
